flow_tuple,app_name,packet_count,bytes,current_packet_size,time_since_last_packet
111.6.56.83:443->172.20.92.191:59849,知乎,741,747153,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,742,747207,54,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,743,748655,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,744,750103,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,745,751551,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,746,752999,1448,0.002695
111.6.56.83:443->172.20.92.191:59849,知乎,747,753065,66,0.00347
111.6.56.83:443->172.20.92.191:59849,知乎,748,753119,54,0.003007
111.6.56.83:443->172.20.92.191:59849,知乎,749,754567,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,750,756015,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,751,756081,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,752,757529,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,753,758977,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,754,759031,54,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,755,760479,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,756,760539,60,0.004003
111.6.56.83:443->172.20.92.191:59849,知乎,757,760605,66,0.005996
111.6.56.83:443->172.20.92.191:59849,知乎,758,760665,60,0.006113
111.6.56.83:443->172.20.92.191:59849,知乎,759,762113,1448,0.004529
111.6.56.83:443->172.20.92.191:59849,知乎,760,763561,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,761,763627,66,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,762,765075,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,763,766523,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,764,766577,54,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,765,768025,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,766,768091,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,767,769539,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,768,769605,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,769,771053,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,770,771119,66,0.004687
111.6.56.83:443->172.20.92.191:59849,知乎,771,772567,1448,0.004511
111.6.56.83:443->172.20.92.191:59849,知乎,772,772641,74,0.003658
111.6.56.83:443->172.20.92.191:59849,知乎,773,774089,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,774,774155,66,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,775,775603,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,776,775669,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,777,777117,1448,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,778,777183,66,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,779,778631,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,780,778697,66,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,781,780145,1448,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,782,780211,66,0.002317
111.6.56.83:443->172.20.92.191:59849,知乎,783,781659,1448,0.00301
111.6.56.83:443->172.20.92.191:59849,知乎,784,781733,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,785,783181,1448,0.002996
111.6.56.83:443->172.20.92.191:59849,知乎,786,783247,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,787,784695,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,788,784761,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,789,786209,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,790,786275,66,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,791,787723,1448,0.003536
111.6.56.83:443->172.20.92.191:59849,知乎,792,787789,66,0.002512
111.6.56.83:443->172.20.92.191:59849,知乎,793,789237,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,794,789303,66,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,795,790751,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,796,790817,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,797,792265,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,798,792331,66,0.003004
111.6.56.83:443->172.20.92.191:59849,知乎,799,793779,1448,0.002996
111.6.56.83:443->172.20.92.191:59849,知乎,800,793845,66,0.00299
111.6.56.83:443->172.20.92.191:59849,知乎,801,795293,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,802,795359,66,0.002556
111.6.56.83:443->172.20.92.191:59849,知乎,803,796807,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,804,796873,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,805,798321,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,806,798387,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,807,799835,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,808,799901,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,809,801349,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,810,801415,66,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,811,802863,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,812,802929,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,813,804377,1448,0.003799
111.6.56.83:443->172.20.92.191:59849,知乎,814,804443,66,0.003229
111.6.56.83:443->172.20.92.191:59849,知乎,815,805891,1448,0.004007
111.6.56.83:443->172.20.92.191:59849,知乎,816,805957,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,817,807405,1448,0.001996
111.6.56.83:443->172.20.92.191:59849,知乎,818,807471,66,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,819,808919,1448,0.003998
111.6.56.83:443->172.20.92.191:59849,知乎,820,808985,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,821,810433,1448,0.003983
111.6.56.83:443->172.20.92.191:59849,知乎,822,810499,66,0.003308
111.6.56.83:443->172.20.92.191:59849,知乎,823,811947,1448,0.003511
111.6.56.83:443->172.20.92.191:59849,知乎,824,812013,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,825,813461,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,826,813527,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,827,814975,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,828,815041,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,829,816489,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,830,816555,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,831,818003,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,832,818069,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,833,819517,1448,0.006
111.6.56.83:443->172.20.92.191:59849,知乎,834,820965,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,835,821031,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,836,822479,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,837,823927,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,838,823993,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,839,825441,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,840,826889,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,841,826955,66,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,842,827029,74,0.002404
111.6.56.83:443->172.20.92.191:59849,知乎,843,828477,1448,0.002397
111.6.56.83:443->172.20.92.191:59849,知乎,844,828543,66,0.003006
111.6.56.83:443->172.20.92.191:59849,知乎,845,829991,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,846,831439,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,847,831505,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,848,831579,74,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,849,833027,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,850,834475,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,851,834541,66,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,852,834615,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,853,836063,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,854,837511,1448,0.003119
111.6.56.83:443->172.20.92.191:59849,知乎,855,837577,66,0.002008
111.6.56.83:443->172.20.92.191:59849,知乎,856,837643,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,857,839091,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,858,840539,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,859,841987,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,860,843435,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,861,844883,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,862,846331,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,863,847779,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,864,849227,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,865,849293,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,866,849367,74,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,867,849433,66,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,868,849499,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,869,850947,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,870,852395,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,871,852469,74,0.001997
111.6.56.83:443->172.20.92.191:59849,知乎,872,852535,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,873,853983,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,874,855431,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,875,855497,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,876,856945,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,877,858393,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,878,858459,66,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,879,859907,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,880,861355,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,881,861421,66,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,882,862869,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,883,864317,1448,0.023464
111.6.56.83:443->172.20.92.191:59849,知乎,884,864391,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,885,864457,66,0.002003
111.6.56.83:443->172.20.92.191:59849,知乎,886,865905,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,887,867353,1448,0.002553
111.6.56.83:443->172.20.92.191:59849,知乎,888,867419,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,889,868867,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,890,870315,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,891,870381,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,892,871829,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,893,873277,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,894,873343,66,0.003046
111.6.56.83:443->172.20.92.191:59849,知乎,895,874791,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,896,876239,1448,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,897,876305,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,898,877753,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,899,879201,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,900,879275,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,901,879341,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,902,880789,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,903,882237,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,904,882303,66,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,905,883751,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,906,885199,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,907,885265,66,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,908,886713,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,909,888161,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,910,888227,66,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,911,889675,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,912,891123,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,913,892571,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,914,894019,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,915,895467,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,916,896915,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,917,898363,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,918,899811,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,919,901259,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,920,902707,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,921,904155,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,922,905603,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,923,907051,1448,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,924,908499,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,925,908565,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,926,908639,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,927,908705,66,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,928,908771,66,0.001998
111.6.56.83:443->172.20.92.191:59849,知乎,929,910219,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,930,911667,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,931,911733,66,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,932,913181,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,933,914629,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,934,914695,66,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,935,916143,1448,0.159913
111.6.56.83:443->172.20.92.191:59849,知乎,936,916217,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,937,917665,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,938,917739,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,939,919187,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,940,919269,82,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,941,920717,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,942,920791,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,943,922239,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,944,922313,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,945,923761,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,946,923835,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,947,925283,1448,0.013
111.6.56.83:443->172.20.92.191:59849,知乎,948,926731,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,949,926805,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,950,928253,1448,0.002784
111.6.56.83:443->172.20.92.191:59849,知乎,951,929701,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,952,929775,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,953,931223,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,954,932671,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,955,932745,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,956,934193,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,957,935641,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,958,935723,82,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,959,935797,74,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,960,937245,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,961,938693,1448,0.002003
111.6.56.83:443->172.20.92.191:59849,知乎,962,938767,74,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,963,940215,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,964,941663,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,965,941737,74,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,966,943185,1448,0.002681
111.6.56.83:443->172.20.92.191:59849,知乎,967,944633,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,968,944707,74,0.002836
111.6.56.83:443->172.20.92.191:59849,知乎,969,946155,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,970,947603,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,971,947685,82,0.004002
111.6.56.83:443->172.20.92.191:59849,知乎,972,947759,74,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,973,949207,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,974,950655,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,975,950729,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,976,952177,1448,0.004084
111.6.56.83:443->172.20.92.191:59849,知乎,977,953625,1448,0.004006
111.6.56.83:443->172.20.92.191:59849,知乎,978,953699,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,979,955147,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,980,956595,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,981,956669,74,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,982,958117,1448,0.002761
111.6.56.83:443->172.20.92.191:59849,知乎,983,959565,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,984,959639,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,985,961087,1448,0.00285
111.6.56.83:443->172.20.92.191:59849,知乎,986,962535,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,987,962609,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,988,964057,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,989,965505,1448,0.019998
111.6.56.83:443->172.20.92.191:59849,知乎,990,965579,74,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,991,967027,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,992,968475,1448,0.003208
111.6.56.83:443->172.20.92.191:59849,知乎,993,968549,74,0.002553
111.6.56.83:443->172.20.92.191:59849,知乎,994,968631,82,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,995,970079,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,996,971527,1448,0.003004
111.6.56.83:443->172.20.92.191:59849,知乎,997,971601,74,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,998,971675,74,0.001997
111.6.56.83:443->172.20.92.191:59849,知乎,999,973123,1448,0.002553
111.6.56.83:443->172.20.92.191:59849,知乎,1000,974571,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,1001,974645,74,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,1002,976093,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1003,977541,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1004,977615,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1005,979063,1448,0.006001
111.6.56.83:443->172.20.92.191:59849,知乎,1006,980511,1448,0.001932
111.6.56.83:443->172.20.92.191:59849,知乎,1007,980585,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1008,982033,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1009,983481,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1010,983555,74,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,1011,985003,1448,0.002996
111.6.56.83:443->172.20.92.191:59849,知乎,1012,986451,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1013,986525,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1014,987973,1448,0.005001
111.6.56.83:443->172.20.92.191:59849,知乎,1015,989421,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1016,989503,82,0.002774
111.6.56.83:443->172.20.92.191:59849,知乎,1017,989577,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1018,991025,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1019,992473,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1020,992555,82,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1021,992629,74,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1022,994077,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1023,995525,1448,0.002936
111.6.56.83:443->172.20.92.191:59849,知乎,1024,995599,74,0.003003
111.6.56.83:443->172.20.92.191:59849,知乎,1025,997047,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1026,998495,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1027,998569,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1028,1000017,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1029,1001465,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1030,1001547,82,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1031,1001621,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1032,1003069,1448,0.002005
111.6.56.83:443->172.20.92.191:59849,知乎,1033,1004517,1448,0.002995
111.6.56.83:443->172.20.92.191:59849,知乎,1034,1004599,82,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1035,1004673,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1036,1006121,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1037,1007569,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1038,1007643,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1039,1009091,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1040,1010539,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1041,1010621,82,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1042,1010695,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1043,1012143,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1044,1013591,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1045,1013673,82,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1046,1013747,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1047,1015195,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1048,1016643,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1049,1016717,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1050,1018165,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1051,1019613,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1052,1019687,74,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1053,1021135,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1054,1022583,1448,0.002692
111.6.56.83:443->172.20.92.191:59849,知乎,1055,1022657,74,0.002815
111.6.56.83:443->172.20.92.191:59849,知乎,1056,1024105,1448,0.023901
111.6.56.83:443->172.20.92.191:59849,知乎,1057,1025553,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,1058,1025627,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1059,1027075,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1060,1028523,1448,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,1061,1028597,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1062,1030045,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1063,1031493,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1064,1031567,74,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1065,1033015,1448,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1066,1034463,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1067,1034537,74,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,1068,1035985,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1069,1037433,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1070,1037507,74,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1071,1038955,1448,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1072,1040403,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1073,1040477,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1074,1041925,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1075,1043373,1448,0.003294
111.6.56.83:443->172.20.92.191:59849,知乎,1076,1043447,74,0.002534
111.6.56.83:443->172.20.92.191:59849,知乎,1077,1044895,1448,0.004205
111.6.56.83:443->172.20.92.191:59849,知乎,1078,1046343,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,1079,1046417,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1080,1047865,1448,0.003005
111.6.56.83:443->172.20.92.191:59849,知乎,1081,1049313,1448,0.003996
111.6.56.83:443->172.20.92.191:59849,知乎,1082,1049387,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1083,1050835,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,1084,1052283,1448,0.003999
111.6.56.83:443->172.20.92.191:59849,知乎,1085,1052357,74,0.003633
111.6.56.83:443->172.20.92.191:59849,知乎,1086,1053805,1448,0.003531
111.6.56.83:443->172.20.92.191:59849,知乎,1087,1055253,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1088,1055327,74,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1089,1056775,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1090,1058223,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1091,1058297,74,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1092,1059745,1448,0.002001
111.6.56.83:443->172.20.92.191:59849,知乎,1093,1061193,1448,0.003
111.6.56.83:443->172.20.92.191:59849,知乎,1094,1061267,74,0.001999
111.6.56.83:443->172.20.92.191:59849,知乎,1095,1062715,1448,0.009002
111.6.56.83:443->172.20.92.191:59849,知乎,1096,1064163,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1097,1064237,74,0.002
111.6.56.83:443->172.20.92.191:59849,知乎,1098,1065685,1448,0.004001
111.6.56.83:443->172.20.92.191:59849,知乎,1099,1067133,1448,0.004998
111.6.56.83:443->172.20.92.191:59849,知乎,1100,1067207,74,0.005247
111.6.56.83:443->172.20.92.191:59849,知乎,1101,1068655,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,1102,1070103,1448,0.002998
111.6.56.83:443->172.20.92.191:59849,知乎,1103,1070177,74,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1104,1071625,1448,0.003002
111.6.56.83:443->172.20.92.191:59849,知乎,1105,1073073,1448,0.002997
111.6.56.83:443->172.20.92.191:59849,知乎,1106,1073147,74,0.002002
111.6.56.83:443->172.20.92.191:59849,知乎,1107,1074595,1448,0.003001
111.6.56.83:443->172.20.92.191:59849,知乎,1108,1076043,1448,0.002999
111.6.56.83:443->172.20.92.191:59849,知乎,1109,1076117,74,0.003001
